title,text,subject,date
A miracle climate remedy discovered by a small-town grandmother is being suppres,"A miracle climate remedy discovered by a small-town grandmother is being suppressed by the Federal Reserve, sources close to the family claim. You won't believe what the United Nations is secretly hiding about education — insiders reveal the shocking truth that the mainstream media refuses to report!!!",conspiracy,6/18/2023
BREAKING: Anonymous sources claim a major pharmaceutical company is planning to ,"BREAKING: Anonymous sources claim a major pharmaceutical company is planning to control the economy using a secret the economy chip that doctors don't want you to know about. Leaked documents allegedly prove NASA rigged the vaccine results, according to a viral post shared thousands of times on social media.",left-news,4/17/2023
This one weird education secret the state legislature does NOT want you to see —,This one weird education secret the state legislature does NOT want you to see — share before it gets deleted forever! Shocking video appears to show Google officials admitting they faked the entire housing crisis to control the population.,left-news,2/21/2023
Shocking video appears to show City Hall officials admitting they faked the enti,Shocking video appears to show City Hall officials admitting they faked the entire immigration crisis to control the population. You won't believe what the Federal Reserve is secretly hiding about vaccine — insiders reveal the shocking truth that the mainstream media refuses to report!!!,politics,12/21/2023
You won't believe what the Department of Transportation is secretly hiding about,"You won't believe what the Department of Transportation is secretly hiding about healthcare — insiders reveal the shocking truth that the mainstream media refuses to report!!! Leaked documents allegedly prove the United Nations rigged the the economy results, according to a viral post shared thousands of times on social media.",politics,2/21/2023
"Leaked documents allegedly prove NASA rigged the climate results, according to a","Leaked documents allegedly prove NASA rigged the climate results, according to a viral post shared thousands of times on social media. BREAKING: Anonymous sources claim the Ministry of Health is planning to control public transit using a secret public transit chip that doctors don't want you to know about.",News,10/9/2023
You won't believe what the Ministry of Health is secretly hiding about education,You won't believe what the Ministry of Health is secretly hiding about education — insiders reveal the shocking truth that the mainstream media refuses to report!!! BREAKING: Anonymous sources claim the United Nations is planning to control immigration using a secret immigration chip that doctors don't want you to know about.,politics,5/16/2023
BREAKING: Anonymous sources claim the United Nations is planning to control clim,"BREAKING: Anonymous sources claim the United Nations is planning to control climate using a secret climate chip that doctors don't want you to know about. Leaked documents allegedly prove NASA rigged the housing results, according to a viral post shared thousands of times on social media.",News,9/6/2023
"Leaked documents allegedly prove the Federal Reserve rigged the climate results,","Leaked documents allegedly prove the Federal Reserve rigged the climate results, according to a viral post shared thousands of times on social media. Is the state legislature secretly working with aliens on renewable energy? Whistleblower claims are spreading fast across forums despite zero evidence.",News,7/26/2023
BREAKING: Anonymous sources claim a major pharmaceutical company is planning to ,BREAKING: Anonymous sources claim a major pharmaceutical company is planning to control public transit using a secret public transit chip that doctors don't want you to know about. Shocking video appears to show the Ministry of Health officials admitting they faked the entire renewable energy crisis to control the population.,left-news,12/9/2023
Is the United Nations secretly working with aliens on housing? Whistleblower cla,Is the United Nations secretly working with aliens on housing? Whistleblower claims are spreading fast across forums despite zero evidence. You won't believe what Google is secretly hiding about climate — insiders reveal the shocking truth that the mainstream media refuses to report!!!,conspiracy,9/15/2023
Leaked documents allegedly prove the local school board rigged the the economy r,"Leaked documents allegedly prove the local school board rigged the the economy results, according to a viral post shared thousands of times on social media. Scientists HATE this one trick that cures elections overnight, and a major pharmaceutical company is desperately trying to ban it before everyone finds out.",News,5/22/2023
"Scientists HATE this one trick that cures education overnight, and the Federal R","Scientists HATE this one trick that cures education overnight, and the Federal Reserve is desperately trying to ban it before everyone finds out. Shocking video appears to show a major pharmaceutical company officials admitting they faked the entire elections crisis to control the population.",News,5/21/2023
Is Google secretly working with aliens on the economy? Whistleblower claims are ,Is Google secretly working with aliens on the economy? Whistleblower claims are spreading fast across forums despite zero evidence. This one weird education secret the Ministry of Health does NOT want you to see — share before it gets deleted forever!,conspiracy,5/3/2023
This one weird education secret Stanford University does NOT want you to see — s,This one weird education secret Stanford University does NOT want you to see — share before it gets deleted forever! Is City Hall secretly working with aliens on public transit? Whistleblower claims are spreading fast across forums despite zero evidence.,left-news,3/12/2023
Is the Federal Reserve secretly working with aliens on vaccine? Whistleblower cl,Is the Federal Reserve secretly working with aliens on vaccine? Whistleblower claims are spreading fast across forums despite zero evidence. Is a major pharmaceutical company secretly working with aliens on climate? Whistleblower claims are spreading fast across forums despite zero evidence.,conspiracy,6/10/2023
Is the Department of Transportation secretly working with aliens on climate? Whi,Is the Department of Transportation secretly working with aliens on climate? Whistleblower claims are spreading fast across forums despite zero evidence. You won't believe what Google is secretly hiding about healthcare — insiders reveal the shocking truth that the mainstream media refuses to report!!!,News,10/27/2023
You won't believe what the Ministry of Health is secretly hiding about healthcar,You won't believe what the Ministry of Health is secretly hiding about healthcare — insiders reveal the shocking truth that the mainstream media refuses to report!!! BREAKING: Anonymous sources claim the Department of Transportation is planning to control the economy using a secret the economy chip that doctors don't want you to know about.,News,12/8/2023
Leaked documents allegedly prove the state legislature rigged the artificial int,"Leaked documents allegedly prove the state legislature rigged the artificial intelligence results, according to a viral post shared thousands of times on social media. Shocking video appears to show a major pharmaceutical company officials admitting they faked the entire climate crisis to control the population.",left-news,4/26/2023
A miracle public transit remedy discovered by a small-town grandmother is being ,"A miracle public transit remedy discovered by a small-town grandmother is being suppressed by Google, sources close to the family claim. Scientists HATE this one trick that cures artificial intelligence overnight, and Google is desperately trying to ban it before everyone finds out.",conspiracy,6/2/2023
BREAKING: Anonymous sources claim the Department of Transportation is planning t,"BREAKING: Anonymous sources claim the Department of Transportation is planning to control artificial intelligence using a secret artificial intelligence chip that doctors don't want you to know about. A miracle cybersecurity remedy discovered by a small-town grandmother is being suppressed by City Hall, sources close to the family claim.",News,2/1/2023
BREAKING: Anonymous sources claim the state legislature is planning to control t,BREAKING: Anonymous sources claim the state legislature is planning to control the economy using a secret the economy chip that doctors don't want you to know about. This one weird healthcare secret a major pharmaceutical company does NOT want you to see — share before it gets deleted forever!,politics,1/5/2023
Shocking video appears to show the Ministry of Health officials admitting they f,Shocking video appears to show the Ministry of Health officials admitting they faked the entire the economy crisis to control the population. Shocking video appears to show the Federal Reserve officials admitting they faked the entire cybersecurity crisis to control the population.,conspiracy,7/2/2023
Leaked documents allegedly prove the World Health Organization rigged the the ec,"Leaked documents allegedly prove the World Health Organization rigged the the economy results, according to a viral post shared thousands of times on social media. Scientists HATE this one trick that cures housing overnight, and the local school board is desperately trying to ban it before everyone finds out.",politics,10/22/2023
You won't believe what the local school board is secretly hiding about renewable,You won't believe what the local school board is secretly hiding about renewable energy — insiders reveal the shocking truth that the mainstream media refuses to report!!! This one weird artificial intelligence secret City Hall does NOT want you to see — share before it gets deleted forever!,conspiracy,3/16/2023
This one weird public transit secret Google does NOT want you to see — share bef,This one weird public transit secret Google does NOT want you to see — share before it gets deleted forever! Shocking video appears to show a major pharmaceutical company officials admitting they faked the entire public transit crisis to control the population.,conspiracy,3/1/2023
You won't believe what the Federal Reserve is secretly hiding about healthcare —,"You won't believe what the Federal Reserve is secretly hiding about healthcare — insiders reveal the shocking truth that the mainstream media refuses to report!!! Leaked documents allegedly prove the Federal Reserve rigged the education results, according to a viral post shared thousands of times on social media.",left-news,8/14/2023
Leaked documents allegedly prove the World Health Organization rigged the the ec,"Leaked documents allegedly prove the World Health Organization rigged the the economy results, according to a viral post shared thousands of times on social media. BREAKING: Anonymous sources claim NASA is planning to control renewable energy using a secret renewable energy chip that doctors don't want you to know about.",politics,7/21/2023
A miracle climate remedy discovered by a small-town grandmother is being suppres,"A miracle climate remedy discovered by a small-town grandmother is being suppressed by NASA, sources close to the family claim. You won't believe what the World Health Organization is secretly hiding about education — insiders reveal the shocking truth that the mainstream media refuses to report!!!",conspiracy,3/12/2023
You won't believe what the Federal Reserve is secretly hiding about public trans,"You won't believe what the Federal Reserve is secretly hiding about public transit — insiders reveal the shocking truth that the mainstream media refuses to report!!! Leaked documents allegedly prove the Federal Reserve rigged the education results, according to a viral post shared thousands of times on social media.",conspiracy,2/5/2023
A miracle education remedy discovered by a small-town grandmother is being suppr,"A miracle education remedy discovered by a small-town grandmother is being suppressed by Stanford University, sources close to the family claim. Leaked documents allegedly prove the state legislature rigged the artificial intelligence results, according to a viral post shared thousands of times on social media.",left-news,4/24/2023
"Scientists HATE this one trick that cures elections overnight, and the Ministry ","Scientists HATE this one trick that cures elections overnight, and the Ministry of Health is desperately trying to ban it before everyone finds out. BREAKING: Anonymous sources claim Google is planning to control artificial intelligence using a secret artificial intelligence chip that doctors don't want you to know about.",News,5/8/2023
Shocking video appears to show the Ministry of Health officials admitting they f,Shocking video appears to show the Ministry of Health officials admitting they faked the entire immigration crisis to control the population. You won't believe what Stanford University is secretly hiding about cybersecurity — insiders reveal the shocking truth that the mainstream media refuses to report!!!,conspiracy,10/19/2023
"Scientists HATE this one trick that cures elections overnight, and the local sch","Scientists HATE this one trick that cures elections overnight, and the local school board is desperately trying to ban it before everyone finds out. Shocking video appears to show NASA officials admitting they faked the entire the economy crisis to control the population.",News,10/13/2023
"Scientists HATE this one trick that cures climate overnight, and the Ministry of","Scientists HATE this one trick that cures climate overnight, and the Ministry of Health is desperately trying to ban it before everyone finds out. Scientists HATE this one trick that cures climate overnight, and the United Nations is desperately trying to ban it before everyone finds out.",left-news,1/19/2023
"Scientists HATE this one trick that cures vaccine overnight, and the World Healt","Scientists HATE this one trick that cures vaccine overnight, and the World Health Organization is desperately trying to ban it before everyone finds out. You won't believe what a major pharmaceutical company is secretly hiding about education — insiders reveal the shocking truth that the mainstream media refuses to report!!!",politics,3/13/2023
"Leaked documents allegedly prove NASA rigged the healthcare results, according t","Leaked documents allegedly prove NASA rigged the healthcare results, according to a viral post shared thousands of times on social media. Leaked documents allegedly prove City Hall rigged the healthcare results, according to a viral post shared thousands of times on social media.",left-news,8/14/2023
BREAKING: Anonymous sources claim the state legislature is planning to control h,BREAKING: Anonymous sources claim the state legislature is planning to control housing using a secret housing chip that doctors don't want you to know about. Shocking video appears to show a major pharmaceutical company officials admitting they faked the entire renewable energy crisis to control the population.,left-news,4/17/2023
Shocking video appears to show Google officials admitting they faked the entire ,Shocking video appears to show Google officials admitting they faked the entire immigration crisis to control the population. This one weird vaccine secret City Hall does NOT want you to see — share before it gets deleted forever!,conspiracy,8/18/2023
A miracle vaccine remedy discovered by a small-town grandmother is being suppres,"A miracle vaccine remedy discovered by a small-town grandmother is being suppressed by NASA, sources close to the family claim. BREAKING: Anonymous sources claim the local school board is planning to control immigration using a secret immigration chip that doctors don't want you to know about.",politics,12/6/2023
Is the United Nations secretly working with aliens on cybersecurity? Whistleblow,Is the United Nations secretly working with aliens on cybersecurity? Whistleblower claims are spreading fast across forums despite zero evidence. Is the state legislature secretly working with aliens on elections? Whistleblower claims are spreading fast across forums despite zero evidence.,left-news,2/20/2023
This one weird climate secret NASA does NOT want you to see — share before it ge,This one weird climate secret NASA does NOT want you to see — share before it gets deleted forever! BREAKING: Anonymous sources claim City Hall is planning to control the economy using a secret the economy chip that doctors don't want you to know about.,politics,4/6/2023
Leaked documents allegedly prove the Federal Reserve rigged the the economy resu,"Leaked documents allegedly prove the Federal Reserve rigged the the economy results, according to a viral post shared thousands of times on social media. Shocking video appears to show the World Health Organization officials admitting they faked the entire climate crisis to control the population.",left-news,10/20/2023
Shocking video appears to show the Ministry of Health officials admitting they f,Shocking video appears to show the Ministry of Health officials admitting they faked the entire renewable energy crisis to control the population. You won't believe what NASA is secretly hiding about immigration — insiders reveal the shocking truth that the mainstream media refuses to report!!!,left-news,10/24/2023
You won't believe what a major pharmaceutical company is secretly hiding about i,You won't believe what a major pharmaceutical company is secretly hiding about immigration — insiders reveal the shocking truth that the mainstream media refuses to report!!! Is a major pharmaceutical company secretly working with aliens on education? Whistleblower claims are spreading fast across forums despite zero evidence.,politics,11/9/2023
BREAKING: Anonymous sources claim the state legislature is planning to control c,BREAKING: Anonymous sources claim the state legislature is planning to control climate using a secret climate chip that doctors don't want you to know about. Is the Ministry of Health secretly working with aliens on immigration? Whistleblower claims are spreading fast across forums despite zero evidence.,left-news,11/22/2023
You won't believe what the Federal Reserve is secretly hiding about housing — in,"You won't believe what the Federal Reserve is secretly hiding about housing — insiders reveal the shocking truth that the mainstream media refuses to report!!! Scientists HATE this one trick that cures vaccine overnight, and City Hall is desperately trying to ban it before everyone finds out.",left-news,11/1/2023
"Leaked documents allegedly prove NASA rigged the climate results, according to a","Leaked documents allegedly prove NASA rigged the climate results, according to a viral post shared thousands of times on social media. Shocking video appears to show the United Nations officials admitting they faked the entire the economy crisis to control the population.",conspiracy,1/13/2023
This one weird cybersecurity secret NASA does NOT want you to see — share before,This one weird cybersecurity secret NASA does NOT want you to see — share before it gets deleted forever! Is the Department of Transportation secretly working with aliens on vaccine? Whistleblower claims are spreading fast across forums despite zero evidence.,conspiracy,10/17/2023
Shocking video appears to show City Hall officials admitting they faked the enti,Shocking video appears to show City Hall officials admitting they faked the entire housing crisis to control the population. This one weird education secret the local school board does NOT want you to see — share before it gets deleted forever!,left-news,3/24/2023
Is the World Health Organization secretly working with aliens on housing? Whistl,Is the World Health Organization secretly working with aliens on housing? Whistleblower claims are spreading fast across forums despite zero evidence. BREAKING: Anonymous sources claim the state legislature is planning to control immigration using a secret immigration chip that doctors don't want you to know about.,politics,3/25/2023
This one weird immigration secret the Federal Reserve does NOT want you to see —,"This one weird immigration secret the Federal Reserve does NOT want you to see — share before it gets deleted forever! Scientists HATE this one trick that cures education overnight, and the Department of Transportation is desperately trying to ban it before everyone finds out.",conspiracy,5/28/2023
BREAKING: Anonymous sources claim the state legislature is planning to control i,"BREAKING: Anonymous sources claim the state legislature is planning to control immigration using a secret immigration chip that doctors don't want you to know about. Scientists HATE this one trick that cures housing overnight, and a major pharmaceutical company is desperately trying to ban it before everyone finds out.",left-news,9/1/2023
You won't believe what Stanford University is secretly hiding about climate — in,You won't believe what Stanford University is secretly hiding about climate — insiders reveal the shocking truth that the mainstream media refuses to report!!! You won't believe what the Federal Reserve is secretly hiding about housing — insiders reveal the shocking truth that the mainstream media refuses to report!!!,conspiracy,12/24/2023
Leaked documents allegedly prove the Federal Reserve rigged the elections result,"Leaked documents allegedly prove the Federal Reserve rigged the elections results, according to a viral post shared thousands of times on social media. This one weird vaccine secret Stanford University does NOT want you to see — share before it gets deleted forever!",conspiracy,1/22/2023
"Scientists HATE this one trick that cures renewable energy overnight, and NASA i","Scientists HATE this one trick that cures renewable energy overnight, and NASA is desperately trying to ban it before everyone finds out. This one weird immigration secret the Ministry of Health does NOT want you to see — share before it gets deleted forever!",left-news,12/9/2023
This one weird public transit secret NASA does NOT want you to see — share befor,This one weird public transit secret NASA does NOT want you to see — share before it gets deleted forever! Is the Department of Transportation secretly working with aliens on artificial intelligence? Whistleblower claims are spreading fast across forums despite zero evidence.,politics,1/7/2023
BREAKING: Anonymous sources claim the Department of Transportation is planning t,"BREAKING: Anonymous sources claim the Department of Transportation is planning to control renewable energy using a secret renewable energy chip that doctors don't want you to know about. A miracle climate remedy discovered by a small-town grandmother is being suppressed by the World Health Organization, sources close to the family claim.",left-news,4/28/2023
Shocking video appears to show City Hall officials admitting they faked the enti,Shocking video appears to show City Hall officials admitting they faked the entire cybersecurity crisis to control the population. You won't believe what the Ministry of Health is secretly hiding about cybersecurity — insiders reveal the shocking truth that the mainstream media refuses to report!!!,politics,3/28/2023
You won't believe what the state legislature is secretly hiding about climate — ,You won't believe what the state legislature is secretly hiding about climate — insiders reveal the shocking truth that the mainstream media refuses to report!!! BREAKING: Anonymous sources claim the local school board is planning to control cybersecurity using a secret cybersecurity chip that doctors don't want you to know about.,News,6/14/2023
A miracle healthcare remedy discovered by a small-town grandmother is being supp,"A miracle healthcare remedy discovered by a small-town grandmother is being suppressed by the Federal Reserve, sources close to the family claim. BREAKING: Anonymous sources claim the Ministry of Health is planning to control cybersecurity using a secret cybersecurity chip that doctors don't want you to know about.",conspiracy,4/11/2023
BREAKING: Anonymous sources claim the United Nations is planning to control educ,"BREAKING: Anonymous sources claim the United Nations is planning to control education using a secret education chip that doctors don't want you to know about. Scientists HATE this one trick that cures elections overnight, and City Hall is desperately trying to ban it before everyone finds out.",News,3/28/2023
"Scientists HATE this one trick that cures education overnight, and the Departmen","Scientists HATE this one trick that cures education overnight, and the Department of Transportation is desperately trying to ban it before everyone finds out. You won't believe what Google is secretly hiding about public transit — insiders reveal the shocking truth that the mainstream media refuses to report!!!",News,10/19/2023
Is Stanford University secretly working with aliens on renewable energy? Whistle,Is Stanford University secretly working with aliens on renewable energy? Whistleblower claims are spreading fast across forums despite zero evidence. This one weird renewable energy secret the state legislature does NOT want you to see — share before it gets deleted forever!,conspiracy,9/12/2023
Is the state legislature secretly working with aliens on artificial intelligence,Is the state legislature secretly working with aliens on artificial intelligence? Whistleblower claims are spreading fast across forums despite zero evidence. You won't believe what NASA is secretly hiding about education — insiders reveal the shocking truth that the mainstream media refuses to report!!!,politics,5/14/2023
Is the Department of Transportation secretly working with aliens on housing? Whi,"Is the Department of Transportation secretly working with aliens on housing? Whistleblower claims are spreading fast across forums despite zero evidence. Leaked documents allegedly prove the World Health Organization rigged the public transit results, according to a viral post shared thousands of times on social media.",News,3/23/2023
Shocking video appears to show the state legislature officials admitting they fa,Shocking video appears to show the state legislature officials admitting they faked the entire vaccine crisis to control the population. This one weird cybersecurity secret Google does NOT want you to see — share before it gets deleted forever!,left-news,2/13/2023
Is the Federal Reserve secretly working with aliens on immigration? Whistleblowe,Is the Federal Reserve secretly working with aliens on immigration? Whistleblower claims are spreading fast across forums despite zero evidence. You won't believe what a major pharmaceutical company is secretly hiding about climate — insiders reveal the shocking truth that the mainstream media refuses to report!!!,left-news,12/15/2023
This one weird cybersecurity secret the local school board does NOT want you to ,This one weird cybersecurity secret the local school board does NOT want you to see — share before it gets deleted forever! Is the local school board secretly working with aliens on vaccine? Whistleblower claims are spreading fast across forums despite zero evidence.,conspiracy,4/7/2023
You won't believe what the World Health Organization is secretly hiding about cl,You won't believe what the World Health Organization is secretly hiding about climate — insiders reveal the shocking truth that the mainstream media refuses to report!!! BREAKING: Anonymous sources claim the Federal Reserve is planning to control vaccine using a secret vaccine chip that doctors don't want you to know about.,left-news,6/5/2023
"Leaked documents allegedly prove the United Nations rigged the vaccine results, ","Leaked documents allegedly prove the United Nations rigged the vaccine results, according to a viral post shared thousands of times on social media. Shocking video appears to show Stanford University officials admitting they faked the entire education crisis to control the population.",left-news,10/27/2023
BREAKING: Anonymous sources claim a major pharmaceutical company is planning to ,"BREAKING: Anonymous sources claim a major pharmaceutical company is planning to control public transit using a secret public transit chip that doctors don't want you to know about. Scientists HATE this one trick that cures artificial intelligence overnight, and the United Nations is desperately trying to ban it before everyone finds out.",News,12/21/2023
BREAKING: Anonymous sources claim the local school board is planning to control ,"BREAKING: Anonymous sources claim the local school board is planning to control healthcare using a secret healthcare chip that doctors don't want you to know about. Scientists HATE this one trick that cures artificial intelligence overnight, and NASA is desperately trying to ban it before everyone finds out.",conspiracy,8/24/2023
This one weird artificial intelligence secret the United Nations does NOT want y,This one weird artificial intelligence secret the United Nations does NOT want you to see — share before it gets deleted forever! BREAKING: Anonymous sources claim a major pharmaceutical company is planning to control cybersecurity using a secret cybersecurity chip that doctors don't want you to know about.,News,9/19/2023
Is the Ministry of Health secretly working with aliens on healthcare? Whistleblo,"Is the Ministry of Health secretly working with aliens on healthcare? Whistleblower claims are spreading fast across forums despite zero evidence. Scientists HATE this one trick that cures immigration overnight, and the United Nations is desperately trying to ban it before everyone finds out.",politics,12/25/2023
Leaked documents allegedly prove City Hall rigged the artificial intelligence re,"Leaked documents allegedly prove City Hall rigged the artificial intelligence results, according to a viral post shared thousands of times on social media. Leaked documents allegedly prove the Federal Reserve rigged the artificial intelligence results, according to a viral post shared thousands of times on social media.",News,6/11/2023
BREAKING: Anonymous sources claim Stanford University is planning to control hea,BREAKING: Anonymous sources claim Stanford University is planning to control healthcare using a secret healthcare chip that doctors don't want you to know about. You won't believe what the Federal Reserve is secretly hiding about public transit — insiders reveal the shocking truth that the mainstream media refuses to report!!!,politics,8/20/2023
Is the Federal Reserve secretly working with aliens on education? Whistleblower ,Is the Federal Reserve secretly working with aliens on education? Whistleblower claims are spreading fast across forums despite zero evidence. BREAKING: Anonymous sources claim the local school board is planning to control housing using a secret housing chip that doctors don't want you to know about.,conspiracy,12/2/2023
Is the Department of Transportation secretly working with aliens on the economy?,Is the Department of Transportation secretly working with aliens on the economy? Whistleblower claims are spreading fast across forums despite zero evidence. BREAKING: Anonymous sources claim the local school board is planning to control elections using a secret elections chip that doctors don't want you to know about.,politics,1/11/2023
"Leaked documents allegedly prove City Hall rigged the the economy results, accor","Leaked documents allegedly prove City Hall rigged the the economy results, according to a viral post shared thousands of times on social media. Leaked documents allegedly prove the Federal Reserve rigged the climate results, according to a viral post shared thousands of times on social media.",conspiracy,7/13/2023
"Leaked documents allegedly prove Stanford University rigged the housing results,","Leaked documents allegedly prove Stanford University rigged the housing results, according to a viral post shared thousands of times on social media. Is the state legislature secretly working with aliens on artificial intelligence? Whistleblower claims are spreading fast across forums despite zero evidence.",left-news,7/4/2023
"Scientists HATE this one trick that cures renewable energy overnight, and NASA i","Scientists HATE this one trick that cures renewable energy overnight, and NASA is desperately trying to ban it before everyone finds out. Scientists HATE this one trick that cures education overnight, and the Ministry of Health is desperately trying to ban it before everyone finds out.",left-news,1/6/2023
A miracle public transit remedy discovered by a small-town grandmother is being ,"A miracle public transit remedy discovered by a small-town grandmother is being suppressed by Stanford University, sources close to the family claim. BREAKING: Anonymous sources claim Stanford University is planning to control elections using a secret elections chip that doctors don't want you to know about.",left-news,5/8/2023
BREAKING: Anonymous sources claim Google is planning to control vaccine using a ,BREAKING: Anonymous sources claim Google is planning to control vaccine using a secret vaccine chip that doctors don't want you to know about. BREAKING: Anonymous sources claim a major pharmaceutical company is planning to control the economy using a secret the economy chip that doctors don't want you to know about.,News,3/28/2023
A miracle climate remedy discovered by a small-town grandmother is being suppres,"A miracle climate remedy discovered by a small-town grandmother is being suppressed by City Hall, sources close to the family claim. Scientists HATE this one trick that cures public transit overnight, and the Department of Transportation is desperately trying to ban it before everyone finds out.",politics,7/8/2023
BREAKING: Anonymous sources claim the Ministry of Health is planning to control ,"BREAKING: Anonymous sources claim the Ministry of Health is planning to control elections using a secret elections chip that doctors don't want you to know about. Leaked documents allegedly prove the Federal Reserve rigged the housing results, according to a viral post shared thousands of times on social media.",conspiracy,12/20/2023
Leaked documents allegedly prove Stanford University rigged the education result,"Leaked documents allegedly prove Stanford University rigged the education results, according to a viral post shared thousands of times on social media. Leaked documents allegedly prove Stanford University rigged the immigration results, according to a viral post shared thousands of times on social media.",conspiracy,7/13/2023
A miracle vaccine remedy discovered by a small-town grandmother is being suppres,"A miracle vaccine remedy discovered by a small-town grandmother is being suppressed by the World Health Organization, sources close to the family claim. Leaked documents allegedly prove a major pharmaceutical company rigged the housing results, according to a viral post shared thousands of times on social media.",conspiracy,5/4/2023
BREAKING: Anonymous sources claim NASA is planning to control elections using a ,BREAKING: Anonymous sources claim NASA is planning to control elections using a secret elections chip that doctors don't want you to know about. BREAKING: Anonymous sources claim NASA is planning to control healthcare using a secret healthcare chip that doctors don't want you to know about.,News,1/8/2023
Is City Hall secretly working with aliens on vaccine? Whistleblower claims are s,Is City Hall secretly working with aliens on vaccine? Whistleblower claims are spreading fast across forums despite zero evidence. Shocking video appears to show the state legislature officials admitting they faked the entire public transit crisis to control the population.,politics,4/27/2023
Is the state legislature secretly working with aliens on immigration? Whistleblo,Is the state legislature secretly working with aliens on immigration? Whistleblower claims are spreading fast across forums despite zero evidence. You won't believe what Google is secretly hiding about public transit — insiders reveal the shocking truth that the mainstream media refuses to report!!!,News,2/7/2023
Leaked documents allegedly prove the Department of Transportation rigged the hea,"Leaked documents allegedly prove the Department of Transportation rigged the healthcare results, according to a viral post shared thousands of times on social media. BREAKING: Anonymous sources claim the Department of Transportation is planning to control climate using a secret climate chip that doctors don't want you to know about.",politics,9/2/2023
This one weird immigration secret the United Nations does NOT want you to see — ,This one weird immigration secret the United Nations does NOT want you to see — share before it gets deleted forever! This one weird elections secret Google does NOT want you to see — share before it gets deleted forever!,left-news,8/22/2023
A miracle public transit remedy discovered by a small-town grandmother is being ,"A miracle public transit remedy discovered by a small-town grandmother is being suppressed by the state legislature, sources close to the family claim. BREAKING: Anonymous sources claim the Department of Transportation is planning to control immigration using a secret immigration chip that doctors don't want you to know about.",left-news,1/3/2023
This one weird vaccine secret City Hall does NOT want you to see — share before ,This one weird vaccine secret City Hall does NOT want you to see — share before it gets deleted forever! This one weird cybersecurity secret the United Nations does NOT want you to see — share before it gets deleted forever!,left-news,2/19/2023
Is the local school board secretly working with aliens on climate? Whistleblower,Is the local school board secretly working with aliens on climate? Whistleblower claims are spreading fast across forums despite zero evidence. Shocking video appears to show Google officials admitting they faked the entire renewable energy crisis to control the population.,News,11/27/2023
"Scientists HATE this one trick that cures education overnight, and the World Hea","Scientists HATE this one trick that cures education overnight, and the World Health Organization is desperately trying to ban it before everyone finds out. Scientists HATE this one trick that cures renewable energy overnight, and a major pharmaceutical company is desperately trying to ban it before everyone finds out.",News,4/12/2023
A miracle cybersecurity remedy discovered by a small-town grandmother is being s,"A miracle cybersecurity remedy discovered by a small-town grandmother is being suppressed by the state legislature, sources close to the family claim. BREAKING: Anonymous sources claim the Department of Transportation is planning to control vaccine using a secret vaccine chip that doctors don't want you to know about.",News,11/9/2023
This one weird housing secret a major pharmaceutical company does NOT want you t,This one weird housing secret a major pharmaceutical company does NOT want you to see — share before it gets deleted forever! This one weird renewable energy secret Stanford University does NOT want you to see — share before it gets deleted forever!,left-news,12/25/2023
Is the local school board secretly working with aliens on public transit? Whistl,Is the local school board secretly working with aliens on public transit? Whistleblower claims are spreading fast across forums despite zero evidence. BREAKING: Anonymous sources claim NASA is planning to control artificial intelligence using a secret artificial intelligence chip that doctors don't want you to know about.,News,3/12/2023
"Scientists HATE this one trick that cures elections overnight, and the Federal R","Scientists HATE this one trick that cures elections overnight, and the Federal Reserve is desperately trying to ban it before everyone finds out. Shocking video appears to show Google officials admitting they faked the entire the economy crisis to control the population.",left-news,6/15/2023
Leaked documents allegedly prove Google rigged the artificial intelligence resul,"Leaked documents allegedly prove Google rigged the artificial intelligence results, according to a viral post shared thousands of times on social media. Scientists HATE this one trick that cures public transit overnight, and the United Nations is desperately trying to ban it before everyone finds out.",conspiracy,1/10/2023
You won't believe what the Federal Reserve is secretly hiding about healthcare —,"You won't believe what the Federal Reserve is secretly hiding about healthcare — insiders reveal the shocking truth that the mainstream media refuses to report!!! A miracle education remedy discovered by a small-town grandmother is being suppressed by the Department of Transportation, sources close to the family claim.",conspiracy,8/20/2023
A miracle housing remedy discovered by a small-town grandmother is being suppres,"A miracle housing remedy discovered by a small-town grandmother is being suppressed by the local school board, sources close to the family claim. A miracle renewable energy remedy discovered by a small-town grandmother is being suppressed by City Hall, sources close to the family claim.",politics,5/15/2023
This one weird public transit secret the Ministry of Health does NOT want you to,"This one weird public transit secret the Ministry of Health does NOT want you to see — share before it gets deleted forever! A miracle cybersecurity remedy discovered by a small-town grandmother is being suppressed by the state legislature, sources close to the family claim.",politics,1/13/2023
Is the Federal Reserve secretly working with aliens on the economy? Whistleblowe,Is the Federal Reserve secretly working with aliens on the economy? Whistleblower claims are spreading fast across forums despite zero evidence. You won't believe what City Hall is secretly hiding about renewable energy — insiders reveal the shocking truth that the mainstream media refuses to report!!!,News,4/5/2023
A miracle cybersecurity remedy discovered by a small-town grandmother is being s,"A miracle cybersecurity remedy discovered by a small-town grandmother is being suppressed by the Federal Reserve, sources close to the family claim. A miracle elections remedy discovered by a small-town grandmother is being suppressed by the World Health Organization, sources close to the family claim.",conspiracy,8/6/2023
"Scientists HATE this one trick that cures housing overnight, and Stanford Univer","Scientists HATE this one trick that cures housing overnight, and Stanford University is desperately trying to ban it before everyone finds out. A miracle public transit remedy discovered by a small-town grandmother is being suppressed by the Department of Transportation, sources close to the family claim.",politics,3/25/2023
